idx,Talker,TalkerID,Vowel,VowelNum,Fricative,FricativeNum,Rep,HasPerceptualData,F0,F1,F2,F3,F4,F5,maxpf,rms_f,rms_v,dur_f,dur_v,lowF,F3ampF,F3ampV,F5ampF,F5ampV,M1,M2,M3,M4,M1trans,M2trans,M3trans,M4trans
97,M6,1,o,5,f,1,1,0,118.5348671,445.491084,1123.556341,2543.007695,3419.774435,3947.169811,9458,52.31,76.01,160,105,30.684,-23.045,-4.553,-30.456,-21.651,6874.225,2261.487851,-0.85,0.45,2084.89,7863698.5,1.62,0.99
98,M6,1,o,5,f,1,2,0,135.8019999,450.127466,1102.846504,2591.308409,3411.467735,4083.018868,8098,52.39,76.43,153,120,30.094,-22.806,-4.711,-37.142,-21.23,6515.605,2221.715992,-0.62,0.695,2337.58,9222643.4,1.39,0.22
99,M6,1,o,5,f,1,3,0,111.4404989,462.106042,1084.597598,2587.220848,3399.449629,5134.004981,8988,52.73,76.05,144,85,28.915,-30,-8.639,-41.793,-23.853,5956.84,1923.952104,-0.035,1.105,2219.6,9185931,1.44,0.34
100,M6,1,o,5,v,2,1,0,102.0900775,438.68809,1196.940202,2563.680016,3516.464607,4007.54717,8027,58.61,78.47,65,102,35.384,-19.396,0.032,-31.378,-13.047,8299.59,1522.213602,-2.225,9.39,3354.65,11539497,0.59,-1.4
101,M6,1,o,5,v,2,2,0,109.6882205,409.779128,1129.85983,2561.605217,3420.910418,4037.735849,1967,65.87,75.27,82,109,44.101,-24.963,-9.957,-28.93,-27.013,6955.535,2692.217162,-1.55,1.62,2579.84,10304193,1.08,-0.54
102,M6,1,o,5,v,2,3,0,121.7818132,416.541972,1126.634377,2538.003817,3412.590301,3962.264151,8796,65.68,75.72,61,104,42.608,-19.143,-8.785,-31.533,-24.534,6680.32,3232.230205,-1.26,0.23,3527.98,14003494,0.5,-1.59
103,M6,1,o,5,th,3,1,0,128.3286312,381.558487,1469.766617,2660.17412,3645.283019,4294.339623,8329,54.41,80.11,141,109,32.745,-17.628,-0.908,-27.954,-8.082,7649.9,1092.554255,-1.615,6.55,3117.92,11425539,0.67,-1.22
104,M6,1,o,5,th,3,2,0,174.4774875,423.307039,1427.359124,2632.238312,3388.679245,4128.301887,7672,54.01,78.19,135,98,31.749,-30.111,-0.654,-32.459,-7.433,7118.38,1452.540051,-0.99,2.62,1864.33,6905666.3,1.77,1.74
105,M6,1,o,5,th,3,3,0,126.3636688,410.804323,1416.007382,2639.856909,3862.317519,5109.433962,7771,52.97,78.76,132,109,29.051,-24.286,-3.986,-23.532,-20.47,7304.56,1279.314289,-1.155,3.955,2934.32,10550728,0.82,-0.98
106,M6,1,o,5,dh,4,1,0,115.6231138,312.227176,1540.09882,2579.369934,3948.726143,5548.457521,8149,71.11,77.17,52,122,47.386,-14.093,-9.933,-21.64,-19.058,5373.225,3121.682487,-0.63,-1.055,4725.97,10924867,-0.33,-1.6
107,M6,1,o,5,dh,4,2,0,107.4552308,376.209341,1550.477881,2498.894765,3942.270536,5215.016134,7236,65.53,76.63,45,121,41.131,-20.423,-4.08,-23.786,-20.974,5971.75,2610.145312,-1.285,0.68,5277.01,10983986,-0.57,-1.35
108,M6,1,o,5,dh,4,3,0,107.3331308,367.21092,1504.91817,2519.212593,3960.531313,5169.811321,7255,67.67,76.65,44,120,43.151,-13.59,-4.001,-29.321,-26.51,4980.355,3202.88612,-0.525,-1.33,3885.85,10698876,0.18,-1.66
109,M6,1,o,5,s,5,1,0,110.2243605,475.979465,1602.153701,2596.608984,3403.773585,4113.207547,6800,64.57,75.75,159,95,35.337,-39.447,3.99,-42.135,-11.33,6729.34,1532.40425,-0.235,0.09,1744.58,3346800.1,2.09,5.46
110,M6,1,o,5,s,5,2,0,128.160932,458.33395,1409.87783,2599.781583,3464.172062,4037.735849,6216,66.33,76.11,179,85,38.922,-29.509,-2.24,-22.456,-18.636,6943.675,1235.163188,-0.43,0.905,1347.77,3470286.6,2.67,7.41
111,M6,1,o,5,s,5,3,0,114.8925647,453.40342,1541.547693,2632.939633,3526.363864,4158.490566,7919,64.19,76.18,161,92,33.519,-27.457,1.448,-14.72,-14.969,7279.99,1039.762901,-0.725,2.245,2086.56,5013407.7,1.81,3.04
112,M6,1,o,5,z,6,1,0,115.8740496,350.020254,1637.368258,2819.526334,3479.245283,4218.867925,7007,72.19,77.03,90,109,50.353,-15.293,-1.395,-14.921,-4.618,7119.67,1253.547666,-1.13,5.475,6107.37,6284780.3,-1.12,0.33
113,M6,1,o,5,z,6,2,0,166.3307381,369.275607,1602.703942,2775.776058,3720.754717,4415.09434,6212,70.27,77.44,77,107,46.67,-13.441,-2.371,-15.604,-12.987,7149.34,1075.206059,-0.295,4.085,6448.32,4553513.8,-1.48,2.14
114,M6,1,o,5,z,6,3,0,161.7635406,340.412103,1641.568725,2778.606006,4060.236134,4671.698113,5904,69.73,77.41,95,133,47.678,-16.151,-2.749,-18.011,-4.528,6803.135,1171.386273,-0.995,6.5,6957.9,1791687.7,-1.59,5.37
115,M6,1,o,5,sh,7,1,0,131.9930284,416.270731,1466.999007,2611.019457,3303.797749,3962.264151,3241,67.49,78.82,163,100,34.542,-14.027,-1.876,-30.632,-25.548,5018.75,1787.710323,0.18,-1.21,2791.53,10192412,1.03,-0.53
116,M6,1,o,5,sh,7,2,0,124.257175,394.647612,1511.058547,2606.10735,3214.032999,4052.830189,3256,68.19,77.3,157,96,34.009,-7.459,-0.446,-26.229,-22.904,4497.14,1637.995879,0.66,-0.79,2601.09,7753840.8,1.22,0.22
117,M6,1,o,5,sh,7,3,0,135.1492597,395.731271,1435.942806,2620.209395,3247.4088,4022.641509,6138,66.82,76.05,160,106,34.973,-15.146,-3.634,-35.121,-25.85,4852.65,1638.777914,0.2,-1.07,2719.17,9396045.7,1.07,-0.36
118,M6,1,o,5,zh,8,1,0,120.5873576,399.202617,1707.64072,2362.264151,2950.943396,4128.301887,2713,73,77.6,106,118,51.34,7.499,4.178,-9.086,-20.904,4232.27,1676.287446,0.605,0.145,3652.8,3318427.8,1.01,0.55
119,M6,1,o,5,zh,8,2,0,134.896478,384.971727,1652.830189,2467.924528,2890.566038,3901.886792,3023,72.62,78.03,114,120,51.876,1.822,5.296,-17.582,-24.447,3458.56,1820.157548,0.845,0.77,2940.32,3493995.3,1.21,1.78
120,M6,1,o,5,zh,8,3,0,116.2453308,380.229576,1652.830189,2588.679245,3162.264151,4143.396226,2744,70.76,78.06,98,123,48.112,8.951,3.692,-9.288,-22.576,3622.53,1942.691857,0.99,0.345,3504.08,3071635.2,1.33,1.06
121,M6,1,u,6,f,1,1,0,124.2732179,279.960556,1053.999455,2301.886792,3388.679245,3962.264151,8073,51.74,74.21,159,77,27.635,-39.163,-20.508,-38.285,-15.566,6993.255,2118.268031,-1.01,1.615,1590.62,8396550.5,1.83,1.53
122,M6,1,u,6,f,1,2,0,153.0783971,288.342217,1127.126928,2613.096512,3542.102086,4867.924528,8366,52.66,76.37,132,79,30.145,-28.678,-13.535,-37.012,-31.878,6860.91,2111.062837,-0.95,2.45,1546.6,7414475.8,1.85,1.67
123,M6,1,u,6,f,1,3,0,132.7816085,293.047867,1198.185243,2652.092467,3512.78965,4128.301887,8363,51.88,77.12,136,93,28.277,-24.47,-9.567,-18.951,-9.719,6725.875,2272.609062,-0.8,-0.015,2709.43,11143768,0.88,-0.97
124,M6,1,u,6,v,2,1,0,107.9177288,294.279725,1094.339623,2467.924528,3343.396226,4067.924528,8054,66.24,76.12,78,105,44.238,-24.626,-14.351,-36.444,-24.654,6375.615,3201.500508,-1.455,1.735,3959.44,13679634,0.15,-1.79
125,M6,1,u,6,v,2,2,0,108.8024791,279.476358,1005.846199,2407.54717,3418.867925,4128.301887,8101,67.11,75.31,92,92,45.88,-27.277,-23.727,-36.128,-27.207,6116.635,3280.123321,-1.14,0.135,4682.59,14348252,-0.25,-1.82
126,M6,1,u,6,v,2,3,0,103.4467578,286.176999,1196.433322,2467.924528,3328.301887,4233.962264,8104,66.89,74.88,63,109,43.981,-23.575,-17.886,-36.293,-30.431,6994.8,2897.173459,-1.705,1.445,3836.3,14921867,0.23,-1.84
127,M6,1,u,6,th,3,1,0,185.014875,296.493518,1637.772596,2567.826967,3783.001428,5799.714834,8827,52.09,78.73,152,88,25.986,-24.145,-5.55,-21.915,-20.971,7389.41,1507.272387,-0.93,1.31,2372.37,9531600.4,1.02,-0.64
128,M6,1,u,6,th,3,2,0,173.0168482,297.05068,1717.165804,2529.711569,3807.47195,4641.509434,8712,52.21,79.81,143,81,27.429,-27.09,-6.576,-23.967,-37.753,7374.59,1407.577085,-1.175,2.75,3183.14,11452105,0.56,-1.38
129,M6,1,u,6,th,3,3,0,185.8875598,293.725676,1691.608941,2545.738774,3842.828231,4943.396226,8603,50,77.94,117,77,24.317,-27.798,-5.178,-29.534,-31.612,7556.51,1291.489392,-1.135,2.97,3737.69,12075166,0.25,-1.7
130,M6,1,u,6,dh,4,1,0,131.4653312,287.02454,1575.290502,2594.529841,3975.61155,4777.358491,7993,70.36,76.53,86,103,48.826,-15.506,-11.447,-15.185,-31.382,6071.855,2866.836244,-1.185,0.64,5795.13,6332119,-1.06,0.56
131,M6,1,u,6,dh,4,2,0,109.1528989,294.43162,1616.027478,2538.205237,3843.185251,4747.169811,7782,60.79,76.41,69,91,37.429,-26.636,-6.656,-24.531,-29.031,7549.425,1111.941298,-1.78,7.225,5941.66,8563027.2,-1.06,-0.32
132,M6,1,u,6,dh,4,3,0,164.2064998,288.156474,1530.968691,2548.570118,4049.910862,4852.830189,7945,68.33,75.64,56,103,44.89,-17.56,-9.77,-24.465,-22.872,5981.115,2736.165117,-1.18,0.325,5462.86,8557041.7,-0.94,-0.59
133,M6,1,u,6,s,5,1,0,153.9964755,279.014377,1743.396226,2301.886792,2890.566038,3901.886792,6303,64.62,74.68,166,91,30.117,-29.194,0.534,-30.483,-28.047,6671.98,1059.660172,-0.1,1.44,1427.79,3764957.9,2.36,6.28
134,M6,1,u,6,s,5,2,0,110.1028921,275.417578,1788.368896,2483.509281,3124.013728,3811.320755,6268,64.84,74.65,177,86,30.849,-21.046,1.462,-26.897,-23.9,6948.02,1247.123911,-0.36,0.99,1712.67,3165612,1.83,4.33
135,M6,1,u,6,s,5,3,0,116.5697682,279.158062,1820.045495,2347.169811,2981.132075,3962.264151,6080,65.85,74.21,173,89,37.381,-29.02,-6.374,-29.641,-23.864,6886.895,1279.775781,-0.29,-0.17,1327.25,4115645.7,2.33,5.17
136,M6,1,u,6,z,6,1,0,148.8158566,301.23117,1637.735849,2362.264151,3011.320755,4249.056604,5663,70.53,75.6,105,84,49.258,-12.785,-2.094,-19.132,-27.481,7337.98,1385.135481,-1.115,4.36,5180.61,7629117.2,-0.04,-1.31
137,M6,1,u,6,z,6,2,0,116.1326607,292.425091,1960.218711,2483.018868,3207.54717,4143.396226,7956,69.89,76.71,110,82,48.411,-10.991,1.048,-12.098,-19.078,7094.745,1225.496838,-1.23,5.625,6029.47,6067238.1,-0.81,-0.12
138,M6,1,u,6,z,6,3,0,106.3391498,261.545125,1532.075472,2347.169811,3267.924528,4279.245283,6409,67.05,74.26,107,98,45.65,-19.239,-8.839,-5.637,-25.313,7018.795,1255.120512,-0.395,2.82,5628.39,4961370.6,-0.18,-0.43
139,M6,1,u,6,sh,7,1,0,132.9109691,296.513102,1486.792453,2377.358491,2996.226415,3916.981132,3307,69.01,80.27,148,69,33.903,-9.003,3.204,-17.27,-20.585,5025.465,1619.999506,0.31,-0.36,3413.31,6842411.2,0.43,-1.01
140,M6,1,u,6,sh,7,2,0,141.8402962,288.435132,1930.054761,2623.867914,3261.136907,4279.245283,2399,67.04,78.99,161,79,36.067,-9.745,-2.051,-20.797,-26.727,4970.12,1681.419832,0.11,-0.98,2902.37,7828859.7,0.61,-1
141,M6,1,u,6,sh,7,3,0,162.9480616,291.291247,1547.169811,2316.981132,3136.382225,3841.509434,3227,67.51,78.32,181,88,32.668,-11.535,-2.235,-6.576,-5.903,4606.55,1661.295774,0.6,-0.8,2317.16,6000915.3,1.09,0.17
142,M6,1,u,6,zh,8,1,0,119.9111947,310.048051,1788.679245,2347.169811,2875.471698,4007.54717,6806,73.2,79.4,107,98,51.849,-1.937,-1.709,-13.287,-21.507,4402.8,1593.504644,0.56,1.78,5670.2,3063779.7,-1.49,1.57
143,M6,1,u,6,zh,8,2,0,124.3206491,309.061518,1033.962264,1758.490566,2256.603774,3177.358491,2589,73.48,79.1,107,122,52.527,-5.635,-1.285,1.774,0.397,4809.68,2056.554911,-0.28,-0.845,4817.13,4918829.4,-0.21,-1.22
144,M6,1,u,6,zh,8,3,0,118.6425579,287.38111,1788.679245,2301.886792,2815.09434,3766.037736,2576,69.96,77.07,91,86,47.861,2.965,3.831,-19.766,-27.97,5468.41,1873.833184,-0.35,-0.82,5612.59,6229245.8,-0.76,-0.9
145,M7,2,i,1,f,1,1,0,89.62790239,280.697574,1939.622642,2603.773585,3252.830189,4324.528302,6631,52.88,73.59,220,109,31.41,-18.98,4.392,-25.289,-9.869,5889.15,2376.334351,-0.145,-0.84,2400.57,2795602,1.3,3.73
146,M7,2,i,1,f,1,2,0,183.2830078,307.648908,1954.716981,2498.113208,3358.490566,4596.154123,2333,53.38,71.78,170,99,30.369,-16.906,3.956,-32.289,-15.072,5582.655,2684.868637,0.1,-1.155,2701.68,1996365.2,0.88,5.1
147,M7,2,i,1,f,1,3,0,135.5313047,298.06994,2249.502482,2974.117476,3646.84268,4628.278754,3444,51.98,71.32,207,103,28.928,-24.275,-0.866,-29.807,-13.373,5907.555,2581.224399,-0.065,-1.105,2732.67,3383536.8,1.27,3.21
148,M7,2,i,1,v,2,1,0,82.82817531,252.20276,1788.679245,2392.45283,3479.245283,4430.188679,3391,60.54,70.41,50,131,35.98,-19.567,-6.722,-22.268,-23.697,4700.605,2941.632446,0.09,-1.1,4453.6,9441535.6,0.36,-1.08
149,M7,2,i,1,v,2,2,0,83.46058497,265.637118,1758.490566,2332.075472,3328.301887,4264.150943,1722,60.51,71.65,58,127,36.865,-12.74,-2.738,-26.219,-15.123,3942.03,3163.818381,0.375,-1.125,3620.89,7316293.9,0.65,-0.49
150,M7,2,i,1,v,2,3,0,82.58991023,275.719776,2015.09434,2528.301887,3433.962264,4233.962264,4403,54.52,71.43,83,120,30.286,-22.177,-2.856,-22.63,-13.989,6853.41,2253.30677,-0.795,-0.075,2636.71,3213943.6,1.46,3.61
151,M7,2,i,1,th,3,1,0,88.21595282,295.121291,2000,2513.207547,3735.849057,4561.472352,7742,54.31,72.41,139,99,28.913,-22.309,4.075,-30.469,-6.826,7220.37,1809.361393,-1.325,1.76,3278.86,4269974.3,0.96,1.48
152,M7,2,i,1,th,3,2,0,87.53992026,277.811387,2253.375046,2818.417934,3692.6827,4646.942041,7691,52.56,73.25,126,97,23.727,-17.21,-0.264,-35.995,-10.65,7147.045,1621.391239,-1.52,2.795,2326.34,2844664.9,1.23,4.03
153,M7,2,i,1,th,3,3,0,84.60010972,282.695012,2120.754717,2679.245283,3554.716981,4400,6846,52.42,71.56,126,88,25.75,-20.513,-0.656,-37.397,-8.687,7036.3,1571.626673,-1.21,3.155,2518.54,3279604.2,0.84,2.03
154,M7,2,i,1,dh,4,1,0,84.31294576,266.395791,1879.245283,2679.908474,3821.842886,4834.24278,4859,58.86,67.87,44,114,33.798,-17.103,-12.261,-31.645,-23.828,4093.965,3177.266852,0.31,-1.17,2626.97,5074133.5,1.37,1.95
155,M7,2,i,1,dh,4,2,0,83.03531206,278.312009,1894.339623,2483.018868,3735.849057,4837.35918,4858,59.88,70.74,58,101,36.074,-19.172,-6.226,-23.985,-15.144,4266.1,3194.200839,0.255,-1.13,3117.55,5249835.6,1.31,1.89
156,M7,2,i,1,dh,4,3,0,85.04537247,280.214983,2268.145258,2744.573154,3755.553732,4766.961076,7067,62.01,72.9,45,109,37.141,-14.524,1.035,-29.866,-20.905,5211.34,3072.648882,-0.415,-1.21,4081.5,7563321.4,0.4,-0.88
157,M7,2,i,1,s,5,1,0,91.53815734,295.095656,2261.148316,2859.796113,3726.662714,4611.887873,4695,59.93,71.82,213,116,31.363,-11.099,6.662,-11.099,6.662,6173.17,1892.148263,0.14,-0.82,3894.67,4466361.1,0.75,0.28
158,M7,2,i,1,s,5,2,0,85.80958787,281.258552,2000,2679.245283,3736.275185,4472.403408,4993,57.85,69.78,217,93,27.892,-13.758,2.377,-27.386,0.982,6375.79,1665.321936,-0.06,-0.46,3154.47,1433894,0.4,5.14
159,M7,2,i,1,s,5,3,0,87.29543699,262.995523,2196.226415,2573.584906,3509.433962,4309.433962,4568,58.6,69.43,240,111,25.822,-17.212,2.221,-28.605,-5.155,6065.53,1914.145083,0.11,-0.88,2810.66,2916399.7,0.74,2.57
160,M7,2,i,1,z,6,1,0,83.35212184,265.910912,1879.245283,2362.264151,3343.396226,4249.056604,4556,64.19,71.33,133,138,43.534,-14.234,-5.32,-9.928,-10.788,5093.265,1353.626056,1.535,4.615,5218.81,2418986.4,0.83,1.8
161,M7,2,i,1,z,6,2,0,84.89170704,325.952812,1758.490566,2452.830189,3615.09434,4475.471698,4048,64.31,69.79,130,138,43.876,-22.764,-6.337,-6.206,-10.122,5590.2,2073.026604,0.095,0.085,6074.55,4093779.9,-0.44,-0.12
162,M7,2,i,1,z,6,3,0,85.96820798,274.89202,1879.245283,2498.113208,3524.528302,4415.09434,4828,65.14,69.17,103,154,44.041,-15.689,-10.604,-5.462,-10.242,5860.95,2020.856836,-0.085,0.15,5592.78,2996237.1,0.78,0.51
163,M7,2,i,1,sh,7,1,0,251.7994172,264.152221,2045.283019,2573.584906,3358.490566,4325.128527,3207,62.72,73.48,160,80,34.221,-19.635,-1.823,-26.818,-3.128,4140.255,1906.011359,1.28,0.31,2484.5,2773883.7,0.31,1.3
164,M7,2,i,1,sh,7,2,0,163.9320845,276.322952,2045.283019,2618.867925,3177.358491,4233.962264,3102,63.37,72.03,171,72,32.946,-12.816,-3.091,-12.603,2.536,3813.45,1587.919834,2.065,3.375,2784.99,1352409.1,0.53,7.58
165,M7,2,i,1,sh,7,3,0,88.08016015,285.824555,2268.963538,3059.299821,3605.841686,4403.593493,3279,63.84,73.12,181,84,37.282,-16.278,3.035,-26.563,-8.656,4579.99,1982.268347,0.775,-0.61,2877.89,1265255.4,0.32,8.07
166,M7,2,i,1,zh,8,1,0,85.61342912,281.660064,1954.716981,2573.584906,3086.792453,3856.603774,3933,64.3,70.53,119,102,42.871,-2.03,1.032,-13.588,-13.574,4138.79,2211.499073,0.94,-0.355,3674.52,2403461.2,1.83,3.53
167,M7,2,i,1,zh,8,2,0,86.96114791,267.835666,1909.433962,2588.679245,3328.301887,4294.339623,3290,65.89,69.62,150,108,46.367,-3.51,-0.695,-19.539,-21.435,3593.705,1790.995687,1.39,2.985,3881.1,3238992.7,1.4,1.23
168,M7,2,i,1,zh,8,3,0,88.8082973,276.21435,1954.716981,2633.962264,3373.584906,4173.584906,3391,61.23,71.95,142,106,38.999,-6.977,-3.888,-5.503,-5.324,5070.86,2216.931675,0.47,-1.165,3377.04,2878377.8,1.18,2.5
169,M7,2,ei,2,f,1,1,0,114.9010543,433.944138,1644.572191,2362.369338,3198.606272,3728.222997,6706,56.76,74.71,201,158,36.681,-17.349,-0.626,-21.538,-12.026,5881.24,2336.689271,-0.17,-0.94,2282.56,7053809.9,1.45,0.87
170,M7,2,ei,2,f,1,2,0,88.23401532,480.877679,1730.85117,2264.808362,3524.940293,4383.275261,2290,52.07,73.67,204,137,27.632,-20.43,6.047,-25.071,-13.304,5448.635,2540.297581,0.02,-1.15,1915.65,2147996.6,1.57,4.51
171,M7,2,ei,2,f,1,3,0,135.2150249,483.505014,1743.214506,2348.432056,3595.367498,4466.898955,3433,52.02,72.78,193,121,28.22,-21.637,-0.027,-32.557,-12.989,5524.855,2592.922695,0.04,-1.215,1815.35,1622142,1.29,4.5
172,M7,2,ei,2,v,2,1,0,87.09365091,440.80941,1816.508169,2264.808362,3510.501232,4425.087108,6761,60.48,75.46,63,152,37.034,-13.982,9.2,-20.314,-17.884,6391.225,2984.783887,-0.71,-0.525,3656.31,6874307.6,0.65,-0.61
173,M7,2,ei,2,v,2,2,0,83.21979194,411.751887,1799.449926,2362.369338,3449.477352,4411.149826,4350,62.48,73.48,141,151,42.796,-16.747,1.606,-26.924,-15.76,2265.025,2912.876044,1.25,0.46,2566.67,3194562.7,1.25,2.79
174,M7,2,ei,2,v,2,3,0,83.83492065,453.140893,1806.83871,2376.30662,3630.651442,4850.158138,6715,62.49,72.6,92,150,40.784,-14.146,5.452,-20.921,-17.42,4768.815,3046.638804,-0.2,-0.66,2269.39,2467810.9,1.24,3.19
175,M7,2,ei,2,th,3,1,0,95.68235447,468.570078,1767.456658,2523.354919,3721.417948,4748.688662,8803,56.13,75.41,141,123,33.061,-17.307,8.999,-29.778,-11.774,7285.645,2050.996185,-1.29,1.035,2174.89,3226746.3,1.96,5.2
176,M7,2,ei,2,th,3,2,0,86.20807276,453.360597,1858.658784,2586.085465,3784.864597,4776.498449,7827,53.63,72.36,121,120,28.139,-21.269,7.609,-36.425,-14.078,7164.12,1769.384752,-1.165,1.32,2330.32,3836829.5,1.59,3.37
177,M7,2,ei,2,th,3,3,0,85.99717702,445.782561,1901.762118,2627.683562,3709.076449,4711.687028,7822,53.55,72.49,133,118,27.256,-20.523,7.689,-33.348,-12.32,7300.76,1685.443977,-1.565,3.485,4194.82,9204068,0.18,-1.38
178,M7,2,ei,2,dh,4,1,0,87.24589118,399.491941,1859.958518,2628.490405,3693.056117,4897.784478,2423,60.41,72.95,37,129,34.633,-18.195,-1.31,-29.543,-15.49,3954.605,3186.140769,0.24,-1.335,2167.73,5069863.1,1.51,2.19
179,M7,2,ei,2,dh,4,2,0,82.43734076,424.451278,1792.84451,2610.087556,3740.947823,4160.278746,8507,51.97,68.35,57,125,25.988,-31.368,-2.673,-49.196,-24.092,6751.66,2444.025603,-1,0.375,1654.28,2964866.3,2.05,5.85
180,M7,2,ei,2,dh,4,3,0,82.66931705,426.586217,1740.331815,2527.254573,3743.770989,4132.404181,3679,62.19,69.07,38,138,36.796,-14.678,0.756,-14.387,-5.137,2448.705,2181.324792,1.33,1.835,2382.09,3720204.1,1.47,3.3
181,M7,2,ei,2,s,5,1,0,97.67596171,476.644016,1837.929595,2390.243902,3491.289199,4202.090592,4630,62.36,75.85,202,159,30.743,-3.081,12.172,-6.105,9.051,6169.23,1856.680963,0.31,-0.89,3060.33,3001901.6,0.86,1.93
182,M7,2,ei,2,s,5,2,0,85.47700794,488.697506,1806.273666,2445.993031,3735.151361,4528.440806,4122,55.68,70.18,166,125,27.064,-20.105,8.377,-14.453,5.082,5882.045,1952.271075,0.4,-1.015,2362.77,2254946.4,0.61,1.55
183,M7,2,ei,2,s,5,3,0,88.20497279,469.929115,1781.242737,2597.931939,3787.114329,4596.666213,4503,61.63,75.42,196,134,32.324,-9.827,9.782,-6.942,-12.504,6706.525,1868.844509,-0.195,-0.925,2769.72,2975105.1,0.98,2.09
184,M7,2,ei,2,z,6,1,0,85.53868858,354.357328,1735.191638,2334.494774,3574.912892,4439.02439,4338,66.8,75.67,130,160,46.21,-12.528,2.167,-10.222,-2.088,5305.12,1523.645398,0.59,2.32,4265.23,4332204,-0.14,0.22
185,M7,2,ei,2,z,6,2,0,86.233149,467.990636,1921.546767,2596.978152,3772.581634,4598.345237,4774,58.01,69.93,136,156,35.586,-20.455,1.829,-35.288,-9.504,5312.835,1667.568679,1.025,1.29,2571.82,1664343.3,0.88,5.36
186,M7,2,ei,2,z,6,3,0,96.22942812,387.110948,1789.568065,2588.950102,3658.536585,4397.212544,4530,64.61,72.46,111,160,43.633,-13.736,-2.085,-19.577,-10.181,6379.52,1906.146938,-0.47,0.305,5665.62,3823392.4,-0.04,-0.01
187,M7,2,ei,2,sh,7,1,0,92.82321783,412.445794,2098.954199,2599.303136,3212.543554,4229.965157,3278,66.59,76.12,139,112,39.21,-1.248,10.95,-14.848,-1.614,4536.865,1994.84834,0.875,-0.64,2752.37,1553712.5,1.07,6.71
188,M7,2,ei,2,sh,7,2,0,245.7252376,397.764077,1997.27503,2689.001847,3226.480836,4299.651568,3211,69.46,73.15,139,103,33.569,-13.853,4.994,-25.852,-9.19,3775.495,1542.916686,2.24,4.14,2223.68,2224923.3,1.69,7.03
189,M7,2,ei,2,sh,7,3,0,176.4602257,391.750597,2037.579838,2515.679443,3324.041812,4271.777003,3277,63.59,72.61,134,107,35.298,-13.409,0.572,-25.86,-8.815,4264.225,2004.943104,1.265,0.24,2482.03,2998594.1,1.54,4.55
190,M7,2,ei,2,zh,8,1,0,92.33852512,338.361268,2117.874157,2571.428571,3254.355401,4202.090592,2501,64.33,73.04,111,132,,-1.286,3.869,-13.122,-7.081,4116.98,2208.187752,1.105,-0.085,3705.34,3720394.9,0.92,0.62
191,M7,2,ei,2,zh,8,2,0,85.0632902,379.191465,2098.321508,2707.721224,3296.167247,4216.027875,3223,62.73,71.29,114,128,,-7.532,7.04,-20.773,-6.629,3595.83,1778.785414,1.43,2.07,3196.71,2650323.3,1.43,3.26
192,M7,2,ei,2,zh,8,3,0,87.66157463,382.256573,2021.847057,2670.06467,3254.355401,4355.400697,3193,61.46,72.76,111,128,,-7.561,3.908,-19.826,-10.266,4044.915,1882.195566,1.515,1.395,2620.16,1529660.6,1.44,7.97
193,M7,2,eh,3,f,1,1,0,134.2289933,630.801303,1612.181453,2487.790529,3521.032526,4894.81802,6648,53.44,72.16,167,132,29.64,-18.621,8.16,-30.873,-14.736,5598.8,2517.782924,-0.05,-0.94,4306.72,8277183.1,0.27,-1.19
194,M7,2,eh,3,f,1,2,0,82.41821797,665.096033,1681.218722,2525.076154,3607.891073,4983.467511,3540,51.52,72.94,173,152,22.885,-17.23,10.926,-24.7,-14.225,6435.39,2269.625487,-0.6,-0.49,4174.25,7958128,0.3,-1.18
195,M7,2,eh,3,f,1,3,0,82.95975434,673.335572,1610.899396,2453.426192,3597.200589,4797.860471,8454,52.76,70.63,189,130,29.547,-18.953,9.339,-27.923,-20.04,6426.05,2122.745298,-0.42,-0.265,1863.42,1285149.9,1.89,8.65
196,M7,2,eh,3,v,2,1,0,81.33331354,650.495253,1733.254134,2568.980819,3584.737465,4285.714286,7338,55.09,72.06,95,156,31.688,-28.061,9.862,-22.037,4.18,5749.255,3114.300355,-0.49,-0.89,2192.03,1255326.4,0.9,3.88
197,M7,2,eh,3,v,2,2,0,81.28965965,490.351698,1549.506526,2570.12711,3480.770271,4327.526132,1411,58.95,70.74,80,172,36.227,-20.69,-4.007,-21.22,-7.06,4678.12,2936.879526,0.015,-0.9,1571.74,2623774.6,2.47,7.69
198,M7,2,eh,3,v,2,3,0,82.82638391,554.72091,1653.220181,2462.867958,3571.932813,4257.839721,6905,59.75,72.18,62,163,36.295,-15.852,7.831,-17.037,-0.952,4721.28,3128.635174,-0.14,-1.23,2491.29,4451530.3,1.48,2.11
199,M7,2,eh,3,th,3,1,0,87.92269906,633.9994,1636.147831,2511.125255,3602.787456,4369.337979,7833,53.98,72.76,124,137,28.674,-13.289,8.176,-31.084,-11.14,7561.3,1635.734728,-1.605,3.045,2324.17,3585243.3,1.96,4.29
200,M7,2,eh,3,th,3,2,0,86.66473462,630.148811,1632.579342,2453.884158,3688.115818,4785.783539,7809,53.44,73.58,106,128,25.203,-13.129,10.845,-27.63,-16.472,7409.44,1656.598729,-1.62,3.135,2238.75,2306242.8,2.16,6.82
201,M7,2,eh,3,th,3,3,0,82.86113945,523.646724,1594.633504,2432.055749,3560.97561,4383.275261,6086,52.55,71.76,114,138,25.266,-19.827,-7.892,-37.768,-15.16,7283.465,1755.626526,-1.415,2.11,1984.02,4247544.7,1.55,2.29
